url,low_price,image,name,normal_price
https://tienda.plazavea.com.pe/tablet-advance-pr7144/p,S/ 239.00,https://plazavea.vteximg.com.br/arquivos/ids/197835-220-220/20131374.jpg?v=636631352747800000,Tablet ADVANCE PR7144,S/ 269.00
https://tienda.plazavea.com.pe/tablet-advance-pr6145-con-tv-digital/p,S/ 199.00,https://plazavea.vteximg.com.br/arquivos/ids/197930-220-220/20140250.jpg?v=636631353167430000,Tablet ADVANCE PR6145 CON TV DIGITAL,S/ 249.00
https://tienda.plazavea.com.pe/notebook-lenovo-note-120s-14iap-intel-celeron-32gb/p,S/ 749.00,https://plazavea.vteximg.com.br/arquivos/ids/198072-220-220/20139847.jpg?v=636638028161970000,Notebook LENOVO NOTE 120S-14IAP Intel Celeron 32GB,S/ 799.00
https://tienda.plazavea.com.pe/tablet-samsung-7-8gb-t280-blanco/p,S/ 399.00,https://plazavea.vteximg.com.br/arquivos/ids/186895-220-220/20110469.jpg?v=636222519288130000,"Tablet SAMSUNG 7"" 8GB T280 Blanco",S/ 499.00
https://tienda.plazavea.com.pe/impresora-multifuncional-epson-l575/p,,https://plazavea.vteximg.com.br/arquivos/ids/184228-220-220/20108062.jpg?v=636147471446730000,Impresora Multifuncional EPSON L575,
https://tienda.plazavea.com.pe/tablet-samsung-7-8gb-t280-negro/p,S/ 399.00,https://plazavea.vteximg.com.br/arquivos/ids/186894-220-220/20110470.jpg?v=636222519280130000,"Tablet SAMSUNG 7"" 8GB T280 Negro",S/ 499.00
https://tienda.plazavea.com.pe/notebook-asus-x540ma-gq001t-15-6-intel-celeron-500gb/p,S/ 999.00,https://plazavea.vteximg.com.br/arquivos/ids/204198-220-220/20149773.jpg?v=636770533198400000,"Notebook ASUS X540MA-GQ001T 15.6"" Intel Celeron 500GB","S/ 1,099.00"
https://tienda.plazavea.com.pe/notebook-hp-14-ck0011-14-intel-core-i5-1tb/p,"S/ 1,899.00",https://plazavea.vteximg.com.br/arquivos/ids/203675-220-220/20145607.jpg?v=636754709066200000,"Notebook HP 14-CK0011 14"" Intel Core i5 1TB","S/ 1,999.00"
https://tienda.plazavea.com.pe/notebook-hp-14-ck0003-14-celeron-500gb/p,S/ 899.00,https://plazavea.vteximg.com.br/arquivos/ids/203674-220-220/20145606.jpg?v=636754709062400000,"Notebook HP 14-CK0003 14"" Celeron 500GB","S/ 1,199.00"
https://tienda.plazavea.com.pe/notebook-hp-14-cm0004-14-a6-1tb/p,"S/ 1,199.00",https://plazavea.vteximg.com.br/arquivos/ids/203460-220-220/20145611.jpg?v=636754006885900000,"Notebook HP 14-CM0004 14"" A6 1TB","S/ 1,399.00"
https://tienda.plazavea.com.pe/notebook-hp-15-db0004-15-amd-a9-1tb/p,"S/ 1,499.00",https://plazavea.vteximg.com.br/arquivos/ids/203673-220-220/20145605.jpg?v=636754709058830000,"Notebook HP 15-DB0004 15"" AMD A9 1TB","S/ 1,599.00"
https://tienda.plazavea.com.pe/tablet-aoc-7-8gb-a741/p,S/ 199.00,https://plazavea.vteximg.com.br/arquivos/ids/199493-220-220/20144836.jpg?v=636663274629700000,"Tablet AOC 7"" 8GB A741",S/ 299.00
https://tienda.plazavea.com.pe/notebook-lenovo-320-15ast-amd-a6-2tb/p,,https://plazavea.vteximg.com.br/arquivos/ids/198071-220-220/20139848.jpg?v=636638028158000000,Notebook LENOVO 320-15AST AMD A6 2TB,
https://tienda.plazavea.com.pe/notebook-asus-x541-go123t-15-6-intel-celeron-500gb-plateado/p,S/ 899.00,https://plazavea.vteximg.com.br/arquivos/ids/195892-220-220/20137516.jpg?v=636555333651900000,"Notebook ASUS X541-GO123T 15.6"" Intel Celeron 500GB","S/ 1,099.00"
https://tienda.plazavea.com.pe/impresora-multifuncional-epson-ecotank-l380/p,S/ 549.00,https://plazavea.vteximg.com.br/arquivos/ids/193340-220-220/20125638.jpg?v=636470748387270000,Impresora Multifuncional EPSON ECOTANK L380,S/ 649.00
https://tienda.plazavea.com.pe/impresora-multifuncional-canon-g3100/p,,https://plazavea.vteximg.com.br/arquivos/ids/183547-220-220/20111447.jpg?v=636147308593800000,Impresora Multifuncional CANON G3100,
https://tienda.plazavea.com.pe/tablet-samsung-9-6-sm-t560-negro/p,S/ 549.00,https://plazavea.vteximg.com.br/arquivos/ids/186893-220-220/20098185.jpg?v=636222519273500000,"Tablet SAMSUNG 9.6"" SM-T560 Negro",S/ 699.00
https://tienda.plazavea.com.pe/tablet-lenovo-tablet-10-1-16gb-yoga-tab3-10-negro/p,S/ 749.00,https://plazavea.vteximg.com.br/arquivos/ids/205695-220-220/20160403.jpg?v=636790341040270000,"Tablet LENOVO TABLET 10.1"" 16GB Yoga Tab3 10 Negro",S/ 799.00
https://tienda.plazavea.com.pe/tablet-huawei-7-8gb-bg2-w09b/p,S/ 269.00,https://plazavea.vteximg.com.br/arquivos/ids/206591-220-220/20160341.jpg?v=636796365058570000,"Tablet HUAWEI 7"" 8GB BG2-W09B",S/ 319.00
https://tienda.plazavea.com.pe/impresora-hp-1115/p,,https://plazavea.vteximg.com.br/arquivos/ids/197962-220-220/20137136.jpg?v=636632112740930000,Impresora HP 1115,
https://tienda.plazavea.com.pe/tablet-samsung-8-16gb-a8-negro/p,S/ 649.00,https://plazavea.vteximg.com.br/arquivos/ids/196049-220-220/20134043.jpg?v=636564839640830000,"Tablet SAMSUNG 8"" 16GB A8 Negro",S/ 799.00
https://tienda.plazavea.com.pe/notebook-hp-15ce001-15-6-intel-core-i5-1tb-negro/p,"S/ 3,799.00",https://plazavea.vteximg.com.br/arquivos/ids/203672-220-220/20131287.jpg?v=636754709054970000,"Notebook HP 15CE001 15.6"" Intel Core i5 1TB Negro","S/ 3,999.00"
https://tienda.plazavea.com.pe/notebook-lenovo-ideapad-320-14-14-intel-celeron-500gb/p,,https://plazavea.vteximg.com.br/arquivos/ids/196215-220-220/20130200.jpg?v=636574129113930000,"Notebook LENOVO IDEAPAD 320-14 14"" Intel Celeron 500GB",
https://tienda.plazavea.com.pe/notebook-asus-x541ua-go1372t-15-6-intel-core-i3-1tb/p,"S/ 1,299.00",https://plazavea.vteximg.com.br/arquivos/ids/196214-220-220/20129397.jpg?v=636574129109630000,"Notebook ASUS X541UA-GO1372T 15.6"" Intel Core i3 1TB","S/ 1,499.00"
https://tienda.plazavea.com.pe/notebook-asus-x541ua-go1372t-15-6-intel-core-i3-1tb/p,"S/ 1,299.00",https://plazavea.vteximg.com.br/arquivos/ids/196214-220-220/20129397.jpg?v=636574129109630000,"Notebook ASUS X541UA-GO1372T 15.6"" Intel Core i3 1TB","S/ 1,499.00"
https://tienda.plazavea.com.pe/tablet-alcatel-7-8gb-8053-8262/p,S/ 239.00,https://plazavea.vteximg.com.br/arquivos/ids/196212-220-220/20128426.jpg?v=636574129098500000,"Tablet ALCATEL 7"" 8GB 8053/8262",S/ 269.00
https://tienda.plazavea.com.pe/notebook-advance-nv9702-14-intel-celeron-32gb-rojo/p,S/ 809.10,https://plazavea.vteximg.com.br/arquivos/ids/196042-220-220/20127859.jpg?v=636564839550700000,"Notebook ADVANCE NV9702 14"" Intel Celeron 32GB Rojo",S/ 899.00
https://tienda.plazavea.com.pe/tablet-lenovo-7-16gb-7703x-celeste/p,S/ 449.00,https://plazavea.vteximg.com.br/arquivos/ids/190087-220-220/20126042.jpg?v=636325294764100000,"Tablet LENOVO 7"" 16GB 7703X Celeste",S/ 499.00
https://tienda.plazavea.com.pe/tablet-altron-7-4gb/p,S/ 179.00,https://plazavea.vteximg.com.br/arquivos/ids/184162-220-220/20047154.jpg?v=636147470801200000,"Tablet ALTRON 7"" 4GB",S/ 209.00
https://tienda.plazavea.com.pe/notebook-hp-15-da0057-15-6-intel-core-i3-1tb/p,"S/ 1,399.00",https://plazavea.vteximg.com.br/arquivos/ids/206915-220-220/20168435.jpg?v=636801402082600000,"Notebook HP 15-DA0057 15.6"" Intel Core i3 1TB","S/ 1,599.00"
https://tienda.plazavea.com.pe/tablet-lenovo-tablet-10-1-64gb-yoga-tab3-pro-negro/p,"S/ 1,669.00",https://plazavea.vteximg.com.br/arquivos/ids/205700-220-220/20160389.jpg?v=636790341064500000,"Tablet LENOVO TABLET 10.1"" 64GB Yoga Tab3 Pro Negro","S/ 1,699.00"
https://tienda.plazavea.com.pe/notebook-hp-15-db0009-15-6-amd-ryzen-3-1tb-negro/p,,https://plazavea.vteximg.com.br/arquivos/ids/203677-220-220/20145609.jpg?v=636754709079230000,"Notebook HP 15-DB0009 15.6"" AMD Ryzen 3 1TB",
https://tienda.plazavea.com.pe/notebook-advance-nv9942-intel-celeron-32gb/p,S/ 749.00,https://plazavea.vteximg.com.br/arquivos/ids/197931-220-220/20140251.jpg?v=636631353172800000,Notebook ADVANCE NV9942 Intel Celeron 32GB,S/ 799.00
https://tienda.plazavea.com.pe/notebook-asus-vivobook-max-x441ua-ga265t-14-intel-core-i3-1tb-petroleo/p,"S/ 1,299.00",https://plazavea.vteximg.com.br/arquivos/ids/196039-220-220/20126211.jpg?v=636564839529900000,"Notebook ASUS VIVOBOOK MAX X441UA-GA265T 14"" Intel Core i3 1TB","S/ 1,549.00"
https://tienda.plazavea.com.pe/impresora-multifuncional-hp-gt5820/p,S/ 499.00,https://plazavea.vteximg.com.br/arquivos/ids/189224-220-220/20120164.jpg?v=636288363035500000,Impresora Multifuncional HP GT5820,S/ 749.00
https://tienda.plazavea.com.pe/notebook-advance-nv7547-13-3-intel-celeron-32gb/p,,https://plazavea.vteximg.com.br/arquivos/ids/207305-220-220/20168765.jpg?v=636808512101430000,"Notebook ADVANCE NV7547 13.3"" Intel Celeron 32GB",
https://tienda.plazavea.com.pe/tablet-advance-10-4g-sp5701/p,S/ 429.00,https://plazavea.vteximg.com.br/arquivos/ids/206935-220-220/20168767.jpg?v=636801452465970000,"Tablet ADVANCE 10"" 4G SP5701",S/ 459.00
https://tienda.plazavea.com.pe/all-in-one-advance-ai2410w-23-8-celeron-n3350-1tb-negro/p,,https://plazavea.vteximg.com.br/arquivos/ids/206928-220-220/20168764.jpg?v=636801416735770000,"All in One ADVANCE AI2410W 23.8"" Celeron N3350 1TB Negro",
https://tienda.plazavea.com.pe/tablet-advance-7-3g-kids-tr4986/p,,https://plazavea.vteximg.com.br/arquivos/ids/207004-220-220/20168766.jpg?v=636802288259700000,"Tablet ADVANCE 7"" 3G KIDS TR4986",
https://tienda.plazavea.com.pe/notebook-hp-15-da0015-15-6-intel-core-i7-1tb/p,"S/ 2,999.00",https://plazavea.vteximg.com.br/arquivos/ids/207090-220-220/20168437.jpg?v=636804071781700000,"Notebook HP 15-DA0015 15.6"" Intel Core i7 1TB","S/ 3,399.00"
https://tienda.plazavea.com.pe/notebook-hp-14-cm0007-14-amd-1tb/p,,https://plazavea.vteximg.com.br/arquivos/ids/207084-220-220/20168438.jpg?v=636804029928000000,"Notebook HP 14-CM0007 14"" AMD 1TB",
https://tienda.plazavea.com.pe/televisor-blackline-led-55-uhd-smart-tv-55d1800-ms88a2/p,"S/ 1,299.00",https://plazavea.vteximg.com.br/arquivos/ids/197207-220-220/20136836.jpg?v=636614013714930000,"Televisor BLACKLINE LED 55"" UHD Smart TV 55D1800/MS88A2","S/ 1,999.00"
https://tienda.plazavea.com.pe/notebook-asus-x507ua-br339t-15-6-intel-core-i3-1tb/p,"S/ 1,599.00",https://plazavea.vteximg.com.br/arquivos/ids/205359-220-220/20163101.jpg?v=636786141487230000,"Notebook ASUS X507UA-BR339T 15.6"" Intel Core i3 1TB","S/ 1,699.00"
https://tienda.plazavea.com.pe/tablet-lenovo-tablet-7-16gb-tab-7-essential-negro/p,,https://plazavea.vteximg.com.br/arquivos/ids/205699-220-220/20160388.jpg?v=636790341060130000,"Tablet LENOVO TABLET 7"" 16GB Tab 7 Essential Negro",
https://tienda.plazavea.com.pe/notebook-lenovo-ideapad-330-14-intel-core-i5-1tb-platinum-grey/p,,https://plazavea.vteximg.com.br/arquivos/ids/205697-220-220/20160344.jpg?v=636790341049970000,"Notebook LENOVO Ideapad 330 14"" Intel Core i5 1TB Platinum Grey",
https://tienda.plazavea.com.pe/notebook-lenovo-ideapad-330-15-6-intel-core-i5-1tb-onyx-black/p,,https://plazavea.vteximg.com.br/arquivos/ids/205696-220-220/20160343.jpg?v=636790341044800000,"Notebook LENOVO Ideapad 330 15.6"" Intel Core i5 1TB Onyx Black",
https://tienda.plazavea.com.pe/notebook-lenovo-ideapad-330s-15-6-intel-core-i3-1tb-mid-night-blue/p,,https://plazavea.vteximg.com.br/arquivos/ids/205698-220-220/20160345.jpg?v=636790341055430000,"Notebook LENOVO Ideapad 330S 15.6"" Intel Core i3 1TB Mid Night Blue",
https://tienda.plazavea.com.pe/notebook-hp-14-cd0007la-14-intel-core-i5-500gb-azul-y-plata/p,"S/ 2,399.00",https://plazavea.vteximg.com.br/arquivos/ids/202524-220-220/20145604.jpg?v=636725485008270000,"Notebook HP 14-CD0007LA 14"" Intel Core i5 500GB Azul y Plata","S/ 2,599.00"
https://tienda.plazavea.com.pe/notebook-asus-x507ub-br349t-15-6-intel-core-i5-1tb/p,"S/ 2,099.00",https://plazavea.vteximg.com.br/arquivos/ids/205311-220-220/20149774.jpg?v=636786141278570000,"Notebook ASUS X507UB-BR349T 15.6"" Intel Core i5 1TB","S/ 2,199.00"
https://tienda.plazavea.com.pe/televisor-portatil-blackline-lcd-7-digital-tv-2101d/p,,https://plazavea.vteximg.com.br/arquivos/ids/197677-220-220/20136766.jpg?v=636627809223730000,"Televisor Portátil BLACKLINE LCD 7"" Digital TV-2101D",
https://tienda.plazavea.com.pe/televisor-daewoo-led-32-hd-l32t660bts/p,S/ 529.00,https://plazavea.vteximg.com.br/arquivos/ids/199509-220-220/20135829.jpg?v=636664101788330000,"Televisor DAEWOO LED 32"" HD L32T660BTS",S/ 699.00
https://tienda.plazavea.com.pe/televisor-lg-led-55-suhd-4k-smart-tv-55uj7500/p,,https://plazavea.vteximg.com.br/arquivos/ids/198065-220-220/20134167.jpg?v=636638028135170000,"Televisor LG LED 55"" SUHD 4K Smart TV 55UJ7500",
https://tienda.plazavea.com.pe/televisor-lg-led-49-suhd-4k-smart-tv-49uj7500/p,"S/ 1,699.00",https://plazavea.vteximg.com.br/arquivos/ids/194043-220-220/20133631.jpg?v=636481787997070000,"Televisor LG LED 49"" SUHD 4K Smart TV 49UJ7500","S/ 4,399.00"
https://tienda.plazavea.com.pe/televisor-orange-led-55-fhd-smart-tv-lq55facsd/p,"S/ 1,149.00",https://plazavea.vteximg.com.br/arquivos/ids/189836-220-220/20111550.jpg?v=636318536427730000,"Televisor ORANGE LED 55"" FHD Smart TV LQ55FACSD","S/ 1,899.00"
https://tienda.plazavea.com.pe/televisor-hyundai-led-55-uhd-4k-smart-tv-curvo-hyled5510i4kc-/p,"S/ 1,699.00",https://plazavea.vteximg.com.br/arquivos/ids/205015-220-220/20149567.jpg?v=636783444836200000,"Televisor HYUNDAI LED 55"" UHD 4K Smart TV Curvo HYLED5510i4KC","S/ 1,899.00"
https://tienda.plazavea.com.pe/televisor-hyundai-led-40-fhd-smart-tv-hyled4019intm/p,S/ 849.00,https://plazavea.vteximg.com.br/arquivos/ids/205016-220-220/20149571.jpg?v=636783453322670000,"Televisor HYUNDAI LED 40"" FHD Smart TV HYLED4019iNTM",S/ 999.00
https://tienda.plazavea.com.pe/televisor-samsung-led-82-uhd-smart-tv-un82nu8000gxpe/p,"S/ 7,999.00",https://plazavea.vteximg.com.br/arquivos/ids/202868-220-220/20144866.jpg?v=636736759220370000,"Televisor SAMSUNG LED 82"" UHD Smart TV UN82NU8000GXPE","S/ 18,999.00"
https://tienda.plazavea.com.pe/televisor-samsung-led-55-uhd-smart-tv-un55nu7100gxpe/p,"S/ 2,199.00",https://plazavea.vteximg.com.br/arquivos/ids/199328-220-220/20144865.jpg?v=636657832202070000,"Televisor SAMSUNG LED 55"" UHD Smart TV UN55NU7100GXPE","S/ 2,999.00"
https://tienda.plazavea.com.pe/televisor-lg-led-86-uhd-smart-tv-4k-uk6570/p,"S/ 11,999.00",https://plazavea.vteximg.com.br/arquivos/ids/198104-220-220/20143167.jpg?v=636638937665770000,"Televisor LG LED 86"" UHD Smart TV 4K UK6570","S/ 29,999.00"
https://tienda.plazavea.com.pe/televisor-lg-led-75-uhd-4k-smart-tv-75uk6570/p,"S/ 5,499.00",https://plazavea.vteximg.com.br/arquivos/ids/204724-220-220/20163097.jpg?v=636776608602070000,"Televisor LG LED 75"" UHD 4K Smart TV 75UK6570","S/ 15,999.00"
https://tienda.plazavea.com.pe/televisor-samsung-qled-75-uhd-smart-tv-qn75q9fn/p,"S/ 11,999.00",https://plazavea.vteximg.com.br/arquivos/ids/206598-220-220/20163049.jpg?v=636796365081570000,"Televisor SAMSUNG QLED 75"" UHD Smart TV QN75Q9FN","S/ 20,999.00"
https://tienda.plazavea.com.pe/televisor-philips-led-55-uhd-4k-smart-tv-pud6703/p,"S/ 1,799.00",https://plazavea.vteximg.com.br/arquivos/ids/204732-220-220/20161419.jpg?v=636777194947530000,Televisor PHILIPS LED 55'' UHD 4K Smart TV PUD6703,"S/ 2,599.00"
https://tienda.plazavea.com.pe/televisor-philips-led-65-uhd-4k-smart-tv-pud6703/p,"S/ 2,699.00",https://plazavea.vteximg.com.br/arquivos/ids/204735-220-220/20161417.jpg?v=636777194961500000,Televisor PHILIPS LED 65'' UHD 4K Smart TV PUD6703,"S/ 3,999.00"
https://tienda.plazavea.com.pe/televisor-philips-oled-55-uhd-4k-smart-tv-oled873/p,"S/ 4,999.00",https://plazavea.vteximg.com.br/arquivos/ids/204738-220-220/20161422.jpg?v=636777194975900000,Televisor PHILIPS OLED 55'' UHD 4K Smart TV OLED873,"S/ 7,999.00"
https://tienda.plazavea.com.pe/televisor-samsung-led-75-uhd-smart-tv-75nu7090/p,"S/ 6,999.00",https://plazavea.vteximg.com.br/arquivos/ids/206584-220-220/20151282.jpg?v=636796365001970000,"Televisor SAMSUNG LED 75"" UHD Smart TV 75NU7090","S/ 10,999.00"
https://tienda.plazavea.com.pe/televisor-lg-oled-55-uhd-4k-smart-tv-oled55b8ssc/p,"S/ 5,699.00",https://plazavea.vteximg.com.br/arquivos/ids/203113-220-220/20150004.jpg?v=636742578705800000,"Televisor LG OLED 55"" UHD 4K Smart TV OLED55B8SSC","S/ 12,999.00"
https://tienda.plazavea.com.pe/televisor-lg-oled-65-uhd-4k-smart-tv-oled65b8ssc/p,"S/ 7,699.00",https://plazavea.vteximg.com.br/arquivos/ids/205320-220-220/20150001.jpg?v=636786141320030000,Televisor LG OLED 65'' UHD 4K Smart TV OLED65B8SSC,"S/ 17,999.00"
https://tienda.plazavea.com.pe/televisor-lg-led-75-suhd-4k-smart-tv-75sk8000psa/p,"S/ 8,999.00",https://plazavea.vteximg.com.br/arquivos/ids/205298-220-220/20148270.jpg?v=636786141216900000,"Televisor LG LED 75"" SUHD 4K Smart TV 75SK8000PSA","S/ 24,999.00"
https://tienda.plazavea.com.pe/televisor-samsung-led-65-uhd-smart-tv-65nu7300/p,"S/ 3,299.00",https://plazavea.vteximg.com.br/arquivos/ids/206551-220-220/20146277.jpg?v=636796364350330000,"Televisor SAMSUNG LED 65"" UHD Smart TV 65NU7300","S/ 4,999.00"
https://tienda.plazavea.com.pe/televisor-panasonic-led-49-uhd-4k-smart-tv-tc-49fx500p/p,"S/ 1,449.00",https://plazavea.vteximg.com.br/arquivos/ids/207246-220-220/20145484.jpg?v=636807478113500000,Televisor PANASONIC LED 49'' UHD 4K Smart TV TC-49FX500P,"S/ 2,199.00"
https://tienda.plazavea.com.pe/televisor-samsung-led-50-uhd-smart-tv-50nu7400/p,"S/ 2,199.00",https://plazavea.vteximg.com.br/arquivos/ids/206550-220-220/20146273.jpg?v=636796364344870000,"Televisor SAMSUNG LED 50"" UHD Smart TV 50NU7400","S/ 2,899.00"
https://tienda.plazavea.com.pe/televisor-panasonic-led-55-4k-smart-tv-tc-55fx500p/p,"S/ 1,649.00",https://plazavea.vteximg.com.br/arquivos/ids/199901-220-220/20145495.jpg?v=636676205786830000,"Televisor PANASONIC LED 55"" 4K Smart TV TC-55FX500P","S/ 2,699.00"
https://tienda.plazavea.com.pe/notebook-lenovo-ideapad-320-14-intel-core-i3-1tb-platinum-grey/p,"S/ 1,599.00",https://plazavea.vteximg.com.br/arquivos/ids/205690-220-220/20145369.jpg?v=636790341016330000,"Notebook LENOVO Ideapad 320 14"" Intel Core i3 1TB Platinum Grey","S/ 1,699.00"
https://tienda.plazavea.com.pe/televisor-samsung-led-55-uhd-smart-tv-55nu7400/p,,https://plazavea.vteximg.com.br/arquivos/ids/206549-220-220/20146267.jpg?v=636796364338430000,"Televisor SAMSUNG LED 55"" UHD Smart TV 55NU7400",
https://tienda.plazavea.com.pe/impresora-multifuncional-hp-ia2675/p,,https://plazavea.vteximg.com.br/arquivos/ids/207089-220-220/20145075.jpg?v=636804071775770000,Impresora Multifuncional HP IA2675,
https://tienda.plazavea.com.pe/impresora-epson-ecotank-l4160/p,,https://plazavea.vteximg.com.br/arquivos/ids/199492-220-220/20144687.jpg?v=636663274625970000,Impresora EPSON Ecotank L4160,
https://tienda.plazavea.com.pe/impresora-hp-tank-415/p,S/ 599.00,https://plazavea.vteximg.com.br/arquivos/ids/199689-220-220/20144440.jpg?v=636669123183770000,Impresora HP Tank 415,S/ 699.00
https://tienda.plazavea.com.pe/notebook-advance-nv9801-10-1-intel-atom-32gb/p,S/ 449.00,https://plazavea.vteximg.com.br/arquivos/ids/206999-220-220/20143173.jpg?v=636802288227030000,"Notebook ADVANCE NV9801 10.1"" Intel Atom 32GB",S/ 499.00
https://tienda.plazavea.com.pe/notebook-acer-e5-475-59dp-14-intel-core-i5-1tb-blanco/p,,https://plazavea.vteximg.com.br/arquivos/ids/196053-220-220/20130813.jpg?v=636564839706670000,"Notebook ACER E5-475-59DP 14"" Intel Core i5 1TB",
https://tienda.plazavea.com.pe/all-in-one-e-power-19-5-a10-1tb/p,"S/ 2,399.00",https://plazavea.vteximg.com.br/arquivos/ids/196222-220-220/20128204.jpg?v=636574129141830000,"All In One E-POWER 19.5"" A10 1TB","S/ 2,599.00"
https://tienda.plazavea.com.pe/notebook-asus-x542uq-go103t-15-6-intel-core-i7-1tb-dorado/p,"S/ 3,099.00",https://plazavea.vteximg.com.br/arquivos/ids/196450-220-220/20137145.jpg?v=636586196802330000,"Notebook ASUS X542UQ-GO103T 15.6"" Intel Core i7 1TB Dorado","S/ 3,299.00"
https://tienda.plazavea.com.pe/televisor-samsung-led-75-uhd-smart-tv-un75nu7100gxpe/p,"S/ 6,999.00",https://plazavea.vteximg.com.br/arquivos/ids/202874-220-220/20145553.jpg?v=636736759243700000,"Televisor SAMSUNG LED 75"" UHD Smart TV UN75NU7100GXPE","S/ 10,999.00"
https://tienda.plazavea.com.pe/televisor-samsung-qled-65-uhd-smart-tv-qn65q6fnagxpe/p,"S/ 6,999.00",https://plazavea.vteximg.com.br/arquivos/ids/202871-220-220/20145546.jpg?v=636736759231470000,"Televisor SAMSUNG QLED 65"" UHD Smart TV QN65Q6FNAGXPE","S/ 8,999.00"
https://tienda.plazavea.com.pe/rack-para-tv-prolink-23-42-hwm103mk/p,,https://plazavea.vteximg.com.br/arquivos/ids/206266-220-220/20145541.jpg?v=636792982472170000,Rack para TV PROLINK 23-42 HWM103MK,
https://tienda.plazavea.com.pe/televisor-samsung-led-55-uhd-smart-tv-curvo-55nu8500/p,"S/ 4,599.00",https://plazavea.vteximg.com.br/arquivos/ids/203887-220-220/20145538.jpg?v=636760071215130000,"Televisor SAMSUNG LED 55"" UHD Smart TV Curvo 55NU8500","S/ 5,499.00"
https://tienda.plazavea.com.pe/televisor-samsung-led-55-uhd-smart-tv-curvo-55nu7500/p,"S/ 2,999.00",https://plazavea.vteximg.com.br/arquivos/ids/203890-220-220/20145539.jpg?v=636760071227970000,"Televisor SAMSUNG LED 55"" UHD Smart TV Curvo 55NU7500","S/ 4,499.00"
https://tienda.plazavea.com.pe/televisor-samsung-qled-55-uhd-4k-smart-tv-qn55q7fnagxpe/p,"S/ 5,499.00",https://plazavea.vteximg.com.br/arquivos/ids/203349-220-220/20144867.jpg?v=636749693953600000,"Televisor SAMSUNG QLED 55"" UHD 4K Smart TV QN55Q7FNAGXPE","S/ 7,999.00"
https://tienda.plazavea.com.pe/televisor-samsung-qled-65-uhd-smart-tv-qn65q8cnagxpe/p,"S/ 8,999.00",https://plazavea.vteximg.com.br/arquivos/ids/202865-220-220/20144868.jpg?v=636736759207370000,"Televisor SAMSUNG QLED 65"" UHD Smart TV QN65Q8CNAGXPE","S/ 10,999.00"
https://tienda.plazavea.com.pe/notebook-asus-x555ba-xo212t-15-6-a9-1tb/p,,https://plazavea.vteximg.com.br/arquivos/ids/196220-220-220/20130278.jpg?v=636574129133000000,"Notebook ASUS X555BA-XO212T 15.6"" A9 1TB",
https://tienda.plazavea.com.pe/tablet-samsung-8-16gb-a8-plata/p,S/ 649.00,https://plazavea.vteximg.com.br/arquivos/ids/196050-220-220/20134044.jpg?v=636564839663070000,"Tablet SAMSUNG 8"" 16GB A8 Plata",S/ 799.00
https://tienda.plazavea.com.pe/all-in-one-lenovo-23-intel-core-i3-1tb/p,"S/ 1,799.00",https://plazavea.vteximg.com.br/arquivos/ids/196217-220-220/20130991.jpg?v=636574129121700000,"All In One LENOVO 23"" Intel Core I3 1TB","S/ 1,999.00"
https://tienda.plazavea.com.pe/notebook-acer-e5-575g-34zn-15-6-intel-core-i3-4gb-negro/p,,https://plazavea.vteximg.com.br/arquivos/ids/195269-220-220/20130812.jpg?v=636536331662870000,"Notebook ACER E5-575G-34ZN 15.6"" Intel Core i3 4GB Negro",
https://tienda.plazavea.com.pe/notebook-acer-315-21-95rh-15-6-a9-1tb-negro/p,,https://plazavea.vteximg.com.br/arquivos/ids/195608-220-220/20130814.jpg?v=636541464090370000,"Notebook ACER 315-21-95RH 15.6"" A9 1TB Negro",
https://tienda.plazavea.com.pe/notebook-lenovo-ideapad-320-15-6-amd-9-1tb-platinum-grey/p,"S/ 1,449.00",https://plazavea.vteximg.com.br/arquivos/ids/205677-220-220/20130202.jpg?v=636790340955630000,"Notebook LENOVO Ideapad 320 15.6"" AMD 9 1TB Platinum Grey","S/ 1,699.00"
https://tienda.plazavea.com.pe/televisor-sony-led-49-uhd-4k-smart-tv-xbr49x805e/p,"S/ 2,199.00",https://plazavea.vteximg.com.br/arquivos/ids/205270-220-220/20143171.jpg?v=636786141081200000,Televisor SONY LED 49'' UHD 4K Smart TV XBR49X805E,"S/ 3,799.00"
https://tienda.plazavea.com.pe/roku-express/p,,https://plazavea.vteximg.com.br/arquivos/ids/198108-220-220/20140001.jpg?v=636638946906200000,ROKU Express,
https://tienda.plazavea.com.pe/televisor-hyundai-led-65-smart-uhd-hyled6502i4k/p,"S/ 2,299.00",https://plazavea.vteximg.com.br/arquivos/ids/196858-220-220/20137969.jpg?v=636601018807800000,"Televisor HYUNDAI LED 65"" SMART UHD HYLED6502i4K","S/ 3,199.00"
https://tienda.plazavea.com.pe/televisor-hyundai-led-50-smart-tv-4k-hyled509i/p,"S/ 1,099.00",https://plazavea.vteximg.com.br/arquivos/ids/197882-220-220/20137956.jpg?v=636631352958930000,"Televisor HYUNDAI LED 50"" Smart TV 4K HYLED509i","S/ 1,599.00"
https://tienda.plazavea.com.pe/televisor-hyundai-led-75-smart-tv-4k-hyled7501i/p,"S/ 4,999.00",https://plazavea.vteximg.com.br/arquivos/ids/197884-220-220/20137970.jpg?v=636631352967030000,"Televisor HYUNDAI LED 75"" Smart TV 4K HYLED7501i","S/ 5,999.00"
